"","Transcript.stable.ID","baseMean_day_7_vs_0","log2FoldChange_day_7_vs_0","lfcSE_day_7_vs_0","stat_day_7_vs_0","pvalue_day_7_vs_0","padj_day_7_vs_0","baseMean_day_4_vs_0","log2FoldChange_day_4_vs_0","lfcSE_day_4_vs_0","stat_day_4_vs_0","pvalue_day_4_vs_0","padj_day_4_vs_0","baseMean_day_28_vs_0","log2FoldChange_day_28_vs_0","lfcSE_day_28_vs_0","stat_day_28_vs_0","pvalue_day_28_vs_0","padj_day_28_vs_0","baseMean_day_21_vs_0","log2FoldChange_day_21_vs_0","lfcSE_day_21_vs_0","stat_day_21_vs_0","pvalue_day_21_vs_0","padj_day_21_vs_0","baseMean_day_2_vs_0","log2FoldChange_day_2_vs_0","lfcSE_day_2_vs_0","stat_day_2_vs_0","pvalue_day_2_vs_0","padj_day_2_vs_0","baseMean_day_14_vs_0","log2FoldChange_day_14_vs_0","lfcSE_day_14_vs_0","stat_day_14_vs_0","pvalue_day_14_vs_0","padj_day_14_vs_0","baseMean_Intercept","log2FoldChange_Intercept","lfcSE_Intercept","stat_Intercept","pvalue_Intercept","padj_Intercept","Gene.stable.ID","Gene.stable.ID.version","Transcript.stable.ID.version","Chromosome.scaffold.name","Gene.description","GENCODE.basic.annotation","Gene.name"
"123","ENST00000486181",105.216722730921,21.5187170670511,3.35135581951447,6.42089895132909,1.35471935728165e-10,8.09011305781456e-06,105.216722730921,20.2009770688402,3.35187728151882,6.02676511464842,1.67273825744956e-09,0.000106757501066946,105.216722730921,20.8192614589195,3.70077711196091,5.62564586546746,1.84815156919064e-08,0.00125609621400042,105.216722730921,20.8397757411637,3.3517331315007,6.21761188123977,5.04778230058948e-10,3.64005677260108e-05,105.216722730921,19.5745766655282,3.35167171514281,5.8402428188568,5.21247935280379e-09,0.000311278841990737,105.216722730921,20.5033551977524,3.35216393239129,6.11645361362927,9.56807207277141e-10,5.91029380007162e-05,105.216722730921,-13.7386373241869,2.51145366647857,-5.47039250915206,4.49039983708396e-08,0.00371387499325703,"ENSG00000144381","ENSG00000144381.18","ENST00000486181.5","2","heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261]","","HSPD1"
"124","ENST00000489398",14.1728549214044,-20.6518613785962,2.63019391387819,-7.85183984710287,4.09977819738953e-15,2.44830554391708e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000143164","ENSG00000143164.16","ENST00000489398.1","1","DDB1 and CUL4 associated factor 6 [Source:HGNC Symbol;Acc:HGNC:30002]","","DCAF6"
"125","ENST00000489715",99.8439435218395,-22.4540847888191,3.65574346853267,-6.14213907023175,8.14175247987673e-10,4.86209174593279e-05,99.8439435218395,-23.645891745089,3.65574346853267,-6.4681485308322,9.92109569512154e-11,6.33184169454047e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000114480","ENSG00000114480.13","ENST00000489715.1","3","1,4-alpha-glucan branching enzyme 1 [Source:HGNC Symbol;Acc:HGNC:4180]","GENCODE basic","GBE1"
"126","ENST00000493821",55.0670635394451,-24.1451251050985,3.63050428027878,-6.65062570956244,2.9184960560367e-11,1.742867474744e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000162601","ENSG00000162601.12","ENST00000493821.6","1","Myb like, SWIRM and MPN domains 1 [Source:HGNC Symbol;Acc:HGNC:29401]","","MYSM1"
"127","ENST00000503068",36.5896398640954,18.9326215534112,2.36846151683105,7.99363697441142,1.31015170356482e-15,7.82396394334838e-11,36.5896398640954,19.4195278469615,2.36606009564801,8.20753787390293,2.25770256665687e-16,1.44091093209175e-11,36.5896398640954,19.4293857011213,2.57996149121184,7.53088205669111,5.03986967620722e-14,3.42534742543424e-09,36.5896398640954,18.650305716562,2.36972038683848,7.87025584121511,3.53916738272509e-15,2.55216438303072e-10,36.5896398640954,19.7833661648016,2.36441520822261,8.36712862275713,5.90392414601975e-17,3.52570542152008e-12,36.5896398640954,18.7706097574738,2.37005424383439,7.91990723685115,2.3768784059387e-15,1.4682215601324e-10,36.5896398640954,-13.7791019045778,1.86714805369774,-7.37975859883706,1.58576790453345e-13,1.31154106080248e-08,"ENSG00000178163","ENSG00000178163.8","ENST00000503068.1","4","zinc finger protein 518B [Source:HGNC Symbol;Acc:HGNC:29365]","","ZNF518B"
"128","ENST00000503534",19.5934355670572,18.7632834072853,3.37053097715205,5.56686276864882,2.59366495193883e-08,0.00154888483599883,19.5934355670572,17.8909880058985,3.37217901202318,5.30546804962308,1.12384252392287e-07,0.00717258775618057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000049656","ENSG00000049656.14","ENST00000503534.5","5","CLPTM1 like [Source:HGNC Symbol;Acc:HGNC:24308]","","CLPTM1L"
"129","ENST00000504926",48.3436926515964,18.1785653495977,3.00770314619867,6.04400250489246,1.50337175288864e-09,8.97783543390036e-05,48.3436926515964,-30,3.22643469362401,-9.29818913095783,1.42857944858114e-20,9.11747975673452e-16,48.3436926515964,19.3898734692752,3.30817344522028,5.86120219823726,4.59528006358603e-09,0.000312318209521624,48.3436926515964,19.6113525659042,3.00523028974846,6.52574035101508,6.7666453297705e-11,4.87956328020411e-06,48.3436926515964,19.0845054462968,3.00456968918992,6.35182652443062,2.12773196911387e-10,1.27063897731542e-05,48.3436926515964,18.9393367842946,3.00646763191786,6.29953124498234,2.98547118775713e-10,1.84415540738946e-05,48.3436926515964,-12.9858866299695,2.2814101005376,-5.69204398056686,1.25527507935709e-08,0.00103820035988387,"ENSG00000168916","ENSG00000168916.16","ENST00000504926.5","5","zinc finger protein 608 [Source:HGNC Symbol;Acc:HGNC:29238]","GENCODE basic","ZNF608"
"130","ENST00000506290",67.9036160925705,20.7545974901799,2.58313814305415,8.03464481603018,9.38503732214143e-16,5.60455658803642e-11,67.9036160925705,20.4031737004256,2.58308644036238,7.89875761864294,2.81697057301548e-15,1.79784695910994e-10,67.9036160925705,19.9527620604515,2.82847229425375,7.05425402291796,1.7352911995871e-12,1.17939066379937e-07,67.9036160925705,19.1713494651867,2.58586988881169,7.41388789441247,1.22649607468588e-13,8.84450849377481e-09,67.9036160925705,19.9075822222308,2.58276117710781,7.7078679975062,1.27936974743672e-14,7.64014025774259e-10,67.9036160925705,19.7203663114525,2.58498348708709,7.62881713170033,2.36917418978419e-14,1.46346258877159e-09,67.9036160925705,-13.7579467570907,2.00663384130676,-6.856231801678,7.07006241158061e-12,5.84743651874598e-07,"ENSG00000145715","ENSG00000145715.15","ENST00000506290.1","5","RAS p21 protein activator 1 [Source:HGNC Symbol;Acc:HGNC:9871]","GENCODE basic","RASA1"
"131","ENST00000509465",55.20608673358,19.2155235566888,3.64625340802354,5.26993639948482,1.36471037452354e-07,0.00814977741457969,55.20608673358,19.8827848076189,3.64480092401567,5.45510858401369,4.89429282441091e-08,0.00312363556639553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000145214","ENSG00000145214.14","ENST00000509465.5","4","diacylglycerol kinase theta [Source:HGNC Symbol;Acc:HGNC:2856]","","DGKQ"
"132","ENST00000509954",15.7087103565807,-20.7534096185242,3.74714385895909,-5.53846086504115,3.05141412852369e-08,0.00182224348927177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000113621","ENSG00000113621.15","ENST00000509954.1","5","thioredoxin domain containing 15 [Source:HGNC Symbol;Acc:HGNC:20652]","","TXNDC15"
"133","ENST00000510609",27.7462892258434,-21.6805125356752,3.44301901292314,-6.29694824637879,3.03562574352845e-10,1.81281498152032e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000198780","ENSG00000198780.13","ENST00000510609.5","5","family with sequence similarity 169 member A [Source:HGNC Symbol;Acc:HGNC:29138]","","FAM169A"
"134","ENST00000513163",114.698375917783,-23.1730186342291,3.28029968404547,-7.06429926111225,1.61428516368782e-12,9.64018814051095e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000118564","ENSG00000118564.15","ENST00000513163.5","4","F-box and leucine rich repeat protein 5 [Source:HGNC Symbol;Acc:HGNC:13602]","","FBXL5"
"135","ENST00000514511",40.6723191916096,-23.3777415946299,3.58704097010519,-6.517277552574,7.15948791981341e-11,4.27550299595417e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000152795","ENSG00000152795.18","ENST00000514511.1","4","heterogeneous nuclear ribonucleoprotein D like [Source:HGNC Symbol;Acc:HGNC:5037]","","HNRNPDL"
"136","ENST00000521015",83.6025839510333,20.8645041485647,3.65651206635243,5.7061220556502,1.15579132694958e-08,0.000690215464627747,83.6025839510333,-26.658737891122,3.84086286852872,-6.94082001978214,3.8983041014296e-12,2.4879756436144e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000134014","ENSG00000134014.18","ENST00000521015.5","8","elongator acetyltransferase complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:20696]","GENCODE basic","ELP3"
"137","ENST00000522904",20.3714007435553,-21.0666483201732,3.96313337181001,-5.31565464589746,1.06274546330118e-07,0.00634650335774197,20.3714007435553,-21.9692688266193,3.96313337181001,-5.54340890541004,2.96639029573862e-08,0.00189320961454631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000147526","ENSG00000147526.20","ENST00000522904.6","8","transforming acidic coiled-coil containing protein 1 [Source:HGNC Symbol;Acc:HGNC:11522]","GENCODE basic","TACC1"
"138","ENST00000523924",16.3112745115659,-21.1488133155107,3.85129944188499,-5.49134483948606,3.98884664260995e-08,0.00238205943803381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000066827","ENSG00000066827.16","ENST00000523924.5","8","zinc finger and AT-hook domain containing [Source:HGNC Symbol;Acc:HGNC:19899]","","ZFAT"
"139","ENST00000528402",36.4853978327185,20.3043800343436,3.01836119390369,6.72695503618098,1.73250247397018e-11,1.03461582740551e-06,36.4853978327185,19.6403092932103,3.01864802858532,6.50632637764486,7.70108151080619e-11,4.91498424182672e-06,36.4853978327185,-21.3348501506187,3.62096161291117,-5.89203985884456,3.81457131573883e-09,0.00025925733947419,36.4853978327185,18.0945808572661,3.02387849420499,5.98389812684038,2.17859604355141e-09,0.00015710291789258,36.4853978327185,17.7261445516754,3.02039299313722,5.86882057796844,4.38906086521807e-09,0.000262105936749093,36.4853978327185,19.2256765784479,3.02053469466937,6.36499114291829,1.95301005489758e-10,1.20639384101078e-05,36.4853978327185,-13.6929152235551,2.29007198044342,-5.9792510193954,2.24165900171579e-09,0.000185400891054908,"ENSG00000093144","ENSG00000093144.19","ENST00000528402.5","6","ethylmalonyl-CoA decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:21489]","GENCODE basic","ECHDC1"
"140","ENST00000530010",67.9346114606202,-22.5914415147995,2.80630781928241,-8.050236456447,8.26342300364254e-16,4.93475094931525e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000103811","ENSG00000103811.18","ENST00000530010.6","15","cathepsin H [Source:HGNC Symbol;Acc:HGNC:2535]","","CTSH"
"141","ENST00000531162",88.9588581286164,-21.343855776589,3.13390440897458,-6.81062757225988,9.7173897304372e-12,5.80303079922249e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000100697","ENSG00000100697.17","ENST00000531162.7","14","dicer 1, ribonuclease III [Source:HGNC Symbol;Acc:HGNC:17098]","GENCODE basic","DICER1"
"142","ENST00000532163",26.9759887660333,19.3718482764227,3.3971489351349,5.70238415986711,1.18143197280946e-08,0.000705527545522354,26.9759887660333,18.9765950050172,3.39712225688554,5.58607950201205,2.32252944988664e-08,0.00148228474550665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000150776","ENSG00000150776.18","ENST00000532163.5","11","NKAP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25569]","GENCODE basic","NKAPD1"
"143","ENST00000534285",19.0276824807172,-22.8945279876167,3.53269443306131,-6.48075524827578,9.12646157263179e-11,5.45014032194425e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000167325","ENSG00000167325.15","ENST00000534285.5","11","ribonucleotide reductase catalytic subunit M1 [Source:HGNC Symbol;Acc:HGNC:10451]","GENCODE basic","RRM1"
"144","ENST00000534533",57.7764951051193,-22.0500287793436,3.69325181796258,-5.97035617016436,2.36736203425386e-09,0.000141374125961572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000103811","ENSG00000103811.18","ENST00000534533.6","15","cathepsin H [Source:HGNC Symbol;Acc:HGNC:2535]","","CTSH"
"145","ENST00000534579",53.4642191589945,19.7520909588785,3.07573558402311,6.4219080019364,1.34576751032047e-10,8.0366544181318e-06,53.4642191589945,18.1562057181557,3.07865795229972,5.89744167733645,3.69180694802022e-09,0.000235618503036546,53.4642191589945,21.1764539847681,3.38633595521548,6.25350061684017,4.01352978513623e-10,2.72779551846784e-05,53.4642191589945,19.7909502709959,3.07572267097166,6.43456916898938,1.23824041887907e-10,8.92919930862072e-06,53.4642191589945,16.9668378020377,3.079701776295,5.50924700977036,3.60371919453395e-08,0.00215206902859178,53.4642191589945,20.2949503702379,3.07528053385308,6.59938179519836,4.12875788712894e-11,2.55037503445842e-06,53.4642191589945,-13.7979233478305,2.32737230152345,-5.9285415310643,3.0563711675183e-09,0.000252783290151936,"ENSG00000198561","ENSG00000198561.16","ENST00000534579.5","11","catenin delta 1 [Source:HGNC Symbol;Acc:HGNC:2515]","GENCODE basic","CTNND1"
"146","ENST00000534650",56.6273981456445,19.5660531587049,3.52158815601967,5.55603105526676,2.75977791847763e-08,0.00164808417735647,56.6273981456445,-24.7516476889027,3.71154658513217,-6.66882312296811,2.5786279698004e-11,1.64573194288601e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000172977","ENSG00000172977.13","ENST00000534650.5","11","lysine acetyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:5275]","GENCODE basic","KAT5"
"147","ENST00000535977",49.4361049969676,19.2735975177148,2.70259935919208,7.13150376956962,9.92782344914607e-13,5.92869760736105e-08,49.4361049969676,20.3963216940392,2.70022964778752,7.55355075474833,4.23549347042969e-14,2.70317664269764e-09,49.4361049969676,19.9953376111327,2.9620202002878,6.75057435772714,1.47261025238656e-11,1.00085955803453e-06,49.4361049969676,20.2870920329267,2.70080990780692,7.51148460107656,5.84605490189663e-14,4.2157071108557e-09,49.4361049969676,18.0988535490669,2.70222340449712,6.6977635968019,2.11633258993468e-11,1.26383149605719e-06,49.4361049969676,18.6226322973786,2.70561832585462,6.88294875867101,5.86261204279626e-12,3.62139408495568e-07,49.4361049969676,-13.7917219735426,2.08228850475117,-6.62334827382179,3.5115234380198e-11,2.90427568988304e-06,"ENSG00000197562","ENSG00000197562.10","ENST00000535977.5","16","RAB40C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18285]","GENCODE basic","RAB40C"
"148","ENST00000539170",34.6382603879754,-22.8282633513504,3.91172722619607,-5.83585256110752,5.35162045971086e-09,0.000319588070613013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000139112","ENSG00000139112.11","ENST00000539170.5","12","GABA type A receptor associated protein like 1 [Source:HGNC Symbol;Acc:HGNC:4068]","GENCODE basic","GABARAPL1"
"149","ENST00000539416",199.010660513886,22.4606567044084,3.88581007063478,5.78017357928645,7.46235921533224e-09,0.000445637167621211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000119408","ENSG00000119408.17","ENST00000539416.5","9","NIMA related kinase 6 [Source:HGNC Symbol;Acc:HGNC:7749]","GENCODE basic","NEK6"
"150","ENST00000540725",38.2180260248312,-22.0299797538211,4.09876208841852,-5.37478860167783,7.66725840175832e-08,0.00457873337236204,38.2180260248312,-22.9939403952813,4.09876208841852,-5.60997196208412,2.0235939747451e-08,0.00129149814656182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000255717","ENSG00000255717.9","ENST00000540725.6","11","small nucleolar RNA host gene 1 [Source:HGNC Symbol;Acc:HGNC:32688]","","SNHG1"
"151","ENST00000542536",21.8353360717742,-21.2734490611332,3.81123501599167,-5.58177309241526,2.38078857778576e-08,0.0014217593228821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000167881","ENSG00000167881.15","ENST00000542536.6","17","signal recognition particle 68 [Source:HGNC Symbol;Acc:HGNC:11302]","","SRP68"
"152","ENST00000546360",53.9807063404385,20.0380063403339,3.65528608483162,5.48192559359055,4.20721186826874e-08,0.00251246278349272,53.9807063404385,20.0414662327604,3.65489673741418,5.48345621576702,4.17095543794014e-08,0.00266198717960216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000070540","ENSG00000070540.13","ENST00000546360.5","17","WD repeat domain, phosphoinositide interacting 1 [Source:HGNC Symbol;Acc:HGNC:25471]","GENCODE basic","WIPI1"
"153","ENST00000549370",32.3610525132394,-20.3425880459743,2.70086390184639,-7.53188194046635,5.00141698696834e-14,2.98674619627775e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000063177","ENSG00000063177.13","ENST00000549370.5","19","ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:10310]","","RPL18"
"154","ENST00000550750",45.0411247306883,20.417219243798,3.48525208172397,5.8581757545924,4.67979243847677e-09,0.000279467844840956,45.0411247306883,18.9943451237586,3.48655691178659,5.44788041736725,5.09736088401975e-08,0.00325323766339908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000175203","ENSG00000175203.17","ENST00000550750.2","12","dynactin subunit 2 [Source:HGNC Symbol;Acc:HGNC:2712]","","DCTN2"
"155","ENST00000550804",16.8997162903535,-21.8093269470829,3.66683183501328,-5.94773033735372,2.71886020933257e-09,0.000162364893980923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000012822","ENSG00000012822.16","ENST00000550804.6","12","calcium binding and coiled-coil domain 1 [Source:HGNC Symbol;Acc:HGNC:29306]","GENCODE basic","CALCOCO1"
"156","ENST00000550994",34.32028686343,-22.300413016388,3.99889954064228,-5.57663746981907,2.45212148813712e-08,0.00146435791028573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000135486","ENSG00000135486.19","ENST00000550994.2","12","heterogeneous nuclear ribonucleoprotein A1 [Source:HGNC Symbol;Acc:HGNC:5031]","","HNRNPA1"
"157","ENST00000552341",66.0992764064148,-21.9209242954813,3.76426840316385,-5.82342222915265,5.76546498573233e-09,0.000344302038017963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000123349","ENSG00000123349.15","ENST00000552341.5","12","prefoldin subunit 5 [Source:HGNC Symbol;Acc:HGNC:8869]","","PFDN5"
"158","ENST00000552512",36.2572439705969,18.5731183720966,2.65232161100049,7.00258908839137,2.51274999942198e-12,1.50056404465482e-07,36.2572439705969,18.1759208276328,2.65226430740733,6.85298247873356,7.23259477148226e-12,4.61598663505541e-07,36.2572439705969,20.2125551414999,2.90160616377908,6.96598849072434,3.2610580518366e-12,2.21637810493074e-07,36.2572439705969,19.7450906634595,2.64900163346596,7.45378576366709,9.06992355761072e-14,6.54050327586424e-09,36.2572439705969,19.0997636575116,2.6479228157359,7.21311193211779,5.46874243811153e-13,3.26582360919145e-08,36.2572439705969,19.0248295505814,2.65143664825118,7.17529101181041,7.21535398885238e-13,4.456996312454e-08,36.2572439705969,-13.809966450087,2.04816946783286,-6.74258974512454,1.55588076512311e-11,1.28682230441037e-06,"ENSG00000174243","ENSG00000174243.11","ENST00000552512.5","12","DEAD-box helicase 23 [Source:HGNC Symbol;Acc:HGNC:17347]","","DDX23"
"159","ENST00000552548",27.624840286591,-22.3447195684928,3.88362604142653,-5.75357136092464,8.73775391595203e-09,0.000521801188352823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000123349","ENSG00000123349.15","ENST00000552548.6","12","prefoldin subunit 5 [Source:HGNC Symbol;Acc:HGNC:8869]","","PFDN5"
"160","ENST00000552705",27.465751370439,-22.7259517238873,4.17510146202938,-5.44320944785878,5.23290569405756e-08,0.0031249866223773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000063177","ENSG00000063177.13","ENST00000552705.5","19","ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:10310]","","RPL18"
"161","ENST00000557907",57.8654384536187,19.6278320561283,3.14082562739924,6.2492587569661,4.12405193521854e-10,2.46280133467381e-05,57.8654384536187,20.5290721588078,3.13938847542639,6.53919459776942,6.18510047247484e-11,3.9474548235429e-06,57.8654384536187,19.619829263445,3.46182640535047,5.66747923382908,1.44913611625459e-08,0.000984905361412431,57.8654384536187,18.7762138458188,3.1428560143525,5.97425200520588,2.31148260084472e-09,0.000166685633312114,57.8654384536187,19.780405594,3.13927940847608,6.30093821550026,2.95849315954616e-10,1.76675294501778e-05,57.8654384536187,20.1874369597831,3.14032567464516,6.42845330431031,1.28908839152471e-10,7.96282790328731e-06,57.8654384536187,-13.773885625083,2.37032957616831,-5.8109580049829,6.21163456259834e-09,0.000513745659768821,"ENSG00000140332","ENSG00000140332.18","ENST00000557907.5","15","TLE family member 3, transcriptional corepressor [Source:HGNC Symbol;Acc:HGNC:11839]","GENCODE basic","TLE3"
"162","ENST00000560877",43.3391903718022,20.3032332683489,2.54299248619883,7.98399263015417,1.41674484601241e-15,8.4605168714169e-11,43.3391903718022,18.9675773481377,2.54472512850117,7.4536841467469,9.07691559762455e-14,5.79306907271594e-09,43.3391903718022,19.0043893279847,2.78469674867812,6.82458128950882,8.8182130431359e-12,5.99329849476731e-07,43.3391903718022,20.4991261731681,2.54278400353296,8.06168598854107,7.52492943947654e-16,5.42637711739533e-11,43.3391903718022,14.5359248941137,2.58058753345394,5.6327966812497,1.77310452689511e-08,0.00105886256137122,43.3391903718022,19.0018872827683,2.54661001611601,7.46164004795254,8.54520680765383e-14,5.27845969715585e-09,43.3391903718022,-13.8232421047973,1.98045756856175,-6.97982240277738,2.95553438209071e-12,2.44443382139576e-07,"ENSG00000100664","ENSG00000100664.11","ENST00000560877.5","14","eukaryotic translation initiation factor 5 [Source:HGNC Symbol;Acc:HGNC:3299]","","EIF5"
"163","ENST00000563391",37.2328729267487,20.134714116811,2.6303459126573,7.65477803505697,1.93646419847706e-14,1.15641769004653e-09,37.2328729267487,18.7068943006526,2.6324814571029,7.1061827425899,1.19296435572024e-12,7.6137371110777e-08,37.2328729267487,19.5223681855997,2.8824968280021,6.77272841931657,1.26376050013147e-11,8.58914823914353e-07,37.2328729267487,18.7776913204901,2.63371561652364,7.1297338264925,1.0056320573745e-12,7.251813892139e-08,37.2328729267487,19.441616333983,2.62960145086936,7.39336994492284,1.43153464461867e-13,8.54883859073377e-09,37.2328729267487,18.3782980513159,2.63648233443406,6.97076472361836,3.15222763777395e-12,1.94716253412934e-07,37.2328729267487,-13.8174288633547,2.03655909685614,-6.78469330189572,1.16333378839582e-11,9.62158476368529e-07,"ENSG00000088682","ENSG00000088682.14","ENST00000563391.1","16","coenzyme Q9 [Source:HGNC Symbol;Acc:HGNC:25302]","","COQ9"
